date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:48	2367/2367	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:20:47%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedc4fb.json	(from https://requid.com/sticky-blog-post/)
15:20:49	48887/48887	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:47%20GMT	https://requid.com/category/business-04/	C:/My%20Web%20Sites/requid/requid.com/category/business-04/index.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:50	39595/39595	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:49%20GMT	https://requid.com/business-post-3/	C:/My%20Web%20Sites/requid/requid.com/business-post-3/index.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:51	921/921	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:20:50%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-3%2F&description=business+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index54f8.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:51	2502/2502	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:20:49%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed5f48	(from https://requid.com/sticky-blog-post/)
15:20:51	39445/39445	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:50%20GMT	https://requid.com/business-post-5/	C:/My%20Web%20Sites/requid/requid.com/business-post-5/index.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:52	915/915	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:20:51%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fbusiness-post-5%2F&description=business+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/indexc998.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:53	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:20:53%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-right-sidebar-5%2F&description=Blog+post+%2B+right+sidebar+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index49e5.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:54	14658/14658	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Sep%202019%2002:03:56%20GMT	https://requid.com/wp-content/uploads/2016/04/dummy-post-horisontal-thegem-blog-default.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/04/dummy-post-horisontal-thegem-blog-default.jpg	(from https://requid.com/sticky-blog-post/)
15:20:54	62534/62534	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:53%20GMT	https://requid.com/blog-post-right-sidebar-5/	C:/My%20Web%20Sites/requid/requid.com/blog-post-right-sidebar-5/index.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:55	88141/88141	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:54%20GMT	https://requid.com/author/q9p4h1e8ot/page/5/	C:/My%20Web%20Sites/requid/requid.com/author/q9p4h1e8ot/page/5/index.html	(from https://requid.com/author/q9p4h1e8ot/)
15:20:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:20:55%20GMT	https://requid.com/?p=12932	C:/My%20Web%20Sites/requid/requid.com/index885f.html	(from https://requid.com/sticky-blog-post/)
15:20:57	767/767	---MC-	200	added ('OK')	application/rss+xml	etag:%22211ee2927041dd2a021763d6bc0b3570%22	https://requid.com/sticky-blog-post/feed/	C:/My%20Web%20Sites/requid/requid.com/sticky-blog-post/feed/index.html	(from https://requid.com/sticky-blog-post/)
15:20:57	3528/3528	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:56%20GMT	https://requid.com/wp-login.php	C:/My%20Web%20Sites/requid/requid.com/wp-login.html	(from https://requid.com/sticky-blog-post/)
15:20:57	912/912	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:20:57%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fsticky-blog-post%2F&description=blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-horisontal-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index2932.html	(from https://requid.com/sticky-blog-post/)
15:20:58	2234/2234	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Mar%202019%2001:52:51%20GMT	https://requid.com/wp-includes/js/comment-reply.min.js?ver=5.2.7	C:/My%20Web%20Sites/requid/requid.com/wp-includes/js/comment-reply.min6e7a.js	(from https://requid.com/sticky-blog-post/)
15:20:58	76733/76733	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:57%20GMT	https://requid.com/category/web/	C:/My%20Web%20Sites/requid/requid.com/category/web/index.html	(from https://requid.com/sticky-blog-post/)
15:21:00	2604/2604	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2002%20Sep%202019%2013:26:45%20GMT	https://requid.com/wp-content/themes/thegem/js/portfolio-grid-carousel.js?ver=5.2.7	C:/My%20Web%20Sites/requid/requid.com/wp-content/themes/thegem/js/portfolio-grid-carousel6e7a.js	(from https://requid.com/sticky-blog-post/)
15:21:03	34659/34659	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:20:58%20GMT	https://requid.com/20-2/	C:/My%20Web%20Sites/requid/requid.com/20-2/index.html	(from https://requid.com/sticky-blog-post/)
15:21:07	35976/35976	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:00%20GMT	https://requid.com/online-casinos-why-you-should-consider-it182/	C:/My%20Web%20Sites/requid/requid.com/online-casinos-why-you-should-consider-it182/index.html	(from https://requid.com/sticky-blog-post/)
15:21:07	43348/43348	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:00%20GMT	https://requid.com/online-casinos-why-you-should-consider-it330/	C:/My%20Web%20Sites/requid/requid.com/online-casinos-why-you-should-consider-it330/index.html	(from https://requid.com/sticky-blog-post/)
15:21:10	38706/38706	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:02%20GMT	https://requid.com/2020/04/	C:/My%20Web%20Sites/requid/requid.com/2020/04/index.html	(from https://requid.com/sticky-blog-post/)
15:21:10	39299/39299	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:05%20GMT	https://requid.com/2020/02/	C:/My%20Web%20Sites/requid/requid.com/2020/02/index.html	(from https://requid.com/sticky-blog-post/)
15:21:11	84856/84856	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:10%20GMT	https://requid.com/2016/03/	C:/My%20Web%20Sites/requid/requid.com/2016/03/index.html	(from https://requid.com/sticky-blog-post/)
15:21:12	39505/39505	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:10%20GMT	https://requid.com/2020/01/	C:/My%20Web%20Sites/requid/requid.com/2020/01/index.html	(from https://requid.com/sticky-blog-post/)
15:21:14	2290/2290	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:21:12%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-2%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed38dc.json	(from https://requid.com/post-with-gallery-slider-2/)
15:21:14	40189/40189	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:13%20GMT	https://requid.com/2015/12/	C:/My%20Web%20Sites/requid/requid.com/2015/12/index.html	(from https://requid.com/sticky-blog-post/)
15:21:15	47952/47952	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:11%20GMT	https://requid.com/2016/01/	C:/My%20Web%20Sites/requid/requid.com/2016/01/index.html	(from https://requid.com/sticky-blog-post/)
15:21:16	45190/45190	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:15%20GMT	https://requid.com/2015/10/	C:/My%20Web%20Sites/requid/requid.com/2015/10/index.html	(from https://requid.com/sticky-blog-post/)
15:21:17	39512/39512	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:14%20GMT	https://requid.com/2015/11/	C:/My%20Web%20Sites/requid/requid.com/2015/11/index.html	(from https://requid.com/sticky-blog-post/)
15:21:19	2387/2387	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:21:16%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-2%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedd866	(from https://requid.com/post-with-gallery-slider-2/)
15:21:19	40046/40046	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:18%20GMT	https://requid.com/2015/08/	C:/My%20Web%20Sites/requid/requid.com/2015/08/index.html	(from https://requid.com/sticky-blog-post/)
15:21:20	35842/35842	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:17%20GMT	https://requid.com/2015/09/	C:/My%20Web%20Sites/requid/requid.com/2015/09/index.html	(from https://requid.com/sticky-blog-post/)
15:21:21	40550/40550	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:19%20GMT	https://requid.com/2014/10/	C:/My%20Web%20Sites/requid/requid.com/2014/10/index.html	(from https://requid.com/sticky-blog-post/)
15:21:22	49630/49630	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:20%20GMT	https://requid.com/2014/09/	C:/My%20Web%20Sites/requid/requid.com/2014/09/index.html	(from https://requid.com/sticky-blog-post/)
15:21:23	47845/47845	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:22%20GMT	https://requid.com/2014/03/	C:/My%20Web%20Sites/requid/requid.com/2014/03/index.html	(from https://requid.com/sticky-blog-post/)
15:21:24	44875/44875	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:22%20GMT	https://requid.com/2014/01/	C:/My%20Web%20Sites/requid/requid.com/2014/01/index.html	(from https://requid.com/sticky-blog-post/)
15:21:25	39969/39969	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:23%20GMT	https://requid.com/2012/03/	C:/My%20Web%20Sites/requid/requid.com/2012/03/index.html	(from https://requid.com/sticky-blog-post/)
15:21:26	39643/39643	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:24%20GMT	https://requid.com/category/blog/	C:/My%20Web%20Sites/requid/requid.com/category/blog/index.html	(from https://requid.com/sticky-blog-post/)
15:21:26	71442/71442	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:25%20GMT	https://requid.com/category/news_post/	C:/My%20Web%20Sites/requid/requid.com/category/news_post/index.html	(from https://requid.com/sticky-blog-post/)
15:21:27	48168/48168	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:26%20GMT	https://requid.com/category/plannig/	C:/My%20Web%20Sites/requid/requid.com/category/plannig/index.html	(from https://requid.com/sticky-blog-post/)
15:21:28	52137/52137	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:27%20GMT	https://requid.com/category/splash-creative-light/	C:/My%20Web%20Sites/requid/requid.com/category/splash-creative-light/index.html	(from https://requid.com/sticky-blog-post/)
15:21:29	43203/43203	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:28%20GMT	https://requid.com/category/uncategorized/	C:/My%20Web%20Sites/requid/requid.com/category/uncategorized/index.html	(from https://requid.com/sticky-blog-post/)
15:21:30	40269/40269	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:29%20GMT	https://requid.com/category/web-standards/	C:/My%20Web%20Sites/requid/requid.com/category/web-standards/index.html	(from https://requid.com/sticky-blog-post/)
15:21:31	39937/39937	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:30%20GMT	https://requid.com/tag/events/	C:/My%20Web%20Sites/requid/requid.com/tag/events/index.html	(from https://requid.com/sticky-blog-post/)
15:21:32	76865/76865	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:31%20GMT	https://requid.com/tag/mountains/	C:/My%20Web%20Sites/requid/requid.com/tag/mountains/index.html	(from https://requid.com/sticky-blog-post/)
15:21:33	39985/39985	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:32%20GMT	https://requid.com/tag/multimedia/	C:/My%20Web%20Sites/requid/requid.com/tag/multimedia/index.html	(from https://requid.com/sticky-blog-post/)
15:21:34	76829/76829	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:33%20GMT	https://requid.com/tag/nature/	C:/My%20Web%20Sites/requid/requid.com/tag/nature/index.html	(from https://requid.com/sticky-blog-post/)
15:21:35	76877/76877	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:33%20GMT	https://requid.com/tag/travelling/	C:/My%20Web%20Sites/requid/requid.com/tag/travelling/index.html	(from https://requid.com/sticky-blog-post/)
15:21:35	802/802	---MC-	200	added ('OK')	application/rss+xml	etag:%226b2632ab8d98823e83c84b9580de5534%22	https://requid.com/post-with-gallery-slider-2/feed/	C:/My%20Web%20Sites/requid/requid.com/post-with-gallery-slider-2/feed/index.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:21:35%20GMT	https://requid.com/?p=12909	C:/My%20Web%20Sites/requid/requid.com/index2480.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:36	2697/2697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202019%2013:37:37%20GMT	https://requid.com/wp-content/uploads/2016/04/dummy-post-vertical-1-256x256.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/04/dummy-post-vertical-1-256x256.jpg	(from https://requid.com/post-with-gallery-slider-2/)
15:21:40	79011/79011	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:36%20GMT	https://requid.com/fullwidth-post-sample-2/	C:/My%20Web%20Sites/requid/requid.com/fullwidth-post-sample-2/index.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:41	70684/70684	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:37%20GMT	https://requid.com/blog-post-left-sidebar-3/	C:/My%20Web%20Sites/requid/requid.com/blog-post-left-sidebar-3/index.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:41	84703/84703	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:37%20GMT	https://requid.com/single-post-5/	C:/My%20Web%20Sites/requid/requid.com/single-post-5/index.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:43	83534/83534	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:38%20GMT	https://requid.com/blog-post/	C:/My%20Web%20Sites/requid/requid.com/blog-post/index.html	(from https://requid.com/post-with-gallery-slider-2/)
15:21:44	2376/2376	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:21:41%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-3%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed049e.json	(from https://requid.com/blog-post-3/)
15:21:44	764/764	---MC-	200	added ('OK')	application/rss+xml	etag:%22add4bcc14a1b8a9952e8a165efb49d09%22	https://requid.com/blog-post-3/feed/	C:/My%20Web%20Sites/requid/requid.com/blog-post-3/feed/index.html	(from https://requid.com/blog-post-3/)
15:21:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:21:43%20GMT	https://requid.com/?p=19053	C:/My%20Web%20Sites/requid/requid.com/indexe892.html	(from https://requid.com/blog-post-3/)
15:21:45	2511/2511	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:21:45%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fblog-post-3%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedc459	(from https://requid.com/blog-post-3/)
15:21:47	15593/15593	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202019%2003:28:51%20GMT	https://requid.com/wp-content/uploads/2016/04/dummy-post-square-1-thegem-blog-default.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/04/dummy-post-square-1-thegem-blog-default.jpg	(from https://requid.com/blog-post-3/)
15:21:48	912/912	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2024%20Jun%202020%2014:21:47%20GMT	https://pinterest.com/pin/create/button/?url=https%3A%2F%2Frequid.com%2Fblog-post-3%2F&description=images+blog+post+%28Demo%29&media=https%3A%2F%2Frequid.com%2Fwp-content%2Fuploads%2F2016%2F04%2Fdummy-post-square-1-thegem-blog-timeline-large.jpg	C:/My%20Web%20Sites/requid/pinterest.com/pin/create/button/index3e52.html	(from https://requid.com/blog-post-3/)
15:21:48	2216/2216	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:21:48%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fquote-post%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed0d9e.json	(from https://requid.com/quote-post/)
15:21:49	756/756	---MC-	200	added ('OK')	application/rss+xml	etag:%22083a4d9b1a08d426fa3b46921eaa8a86%22	https://requid.com/quote-post/feed/	C:/My%20Web%20Sites/requid/requid.com/quote-post/feed/index.html	(from https://requid.com/quote-post/)
15:21:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:21:49%20GMT	https://requid.com/?p=12910	C:/My%20Web%20Sites/requid/requid.com/indexbaa4.html	(from https://requid.com/quote-post/)
15:21:50	2313/2313	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:21:49%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fquote-post%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedd2d6	(from https://requid.com/quote-post/)
15:21:51	804/804	---MC-	200	added ('OK')	application/rss+xml	etag:%22adc29c1a47d9e8e3621c9d7e27dfd0d3%22	https://requid.com/100-width-galleries-post-2/feed/	C:/My%20Web%20Sites/requid/requid.com/100-width-galleries-post-2/feed/index.html	(from https://requid.com/100-width-galleries-post-2/)
15:21:51	2296/2296	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:21:51%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-2%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed8d73.json	(from https://requid.com/100-width-galleries-post-2/)
15:21:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:21:52%20GMT	https://requid.com/?p=12912	C:/My%20Web%20Sites/requid/requid.com/indexc2f7.html	(from https://requid.com/100-width-galleries-post-2/)
15:21:53	2393/2393	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:21:52%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2F100-width-galleries-post-2%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed292a	(from https://requid.com/100-width-galleries-post-2/)
15:21:54	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jun%202020%2014:21:53%20GMT	https://democontent.codex-themes.com/thegem-apps/wp-content/themes/TheGem/images/backgrounds/title/10.jpg	C:/My%20Web%20Sites/requid/democontent.codex-themes.com/thegem-apps/wp-content/themes/TheGem/images/backgrounds/title/10.112.delayed	(from https://requid.com/100-width-galleries-post-2/)
15:21:55	10054/10054	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2002%20Sep%202019%2013:26:45%20GMT	https://requid.com/wp-content/themes/thegem/js/isotope_layout_metro.js?ver=5.2.7	C:/My%20Web%20Sites/requid/requid.com/wp-content/themes/thegem/js/isotope_layout_metro6e7a.js	(from https://requid.com/100-width-galleries-post-2/)
15:21:56	61902/61902	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202020%2014:21:55%20GMT	https://requid.com/blog-post-right-sidebar-2/	C:/My%20Web%20Sites/requid/requid.com/blog-post-right-sidebar-2/index.html	(from https://requid.com/100-width-galleries-post-2/)
15:21:57	802/802	---MC-	200	added ('OK')	application/rss+xml	etag:%2212566e2644dc08a04f3427e9b7428b03%22	https://requid.com/post-with-gallery-slider-3/feed/	C:/My%20Web%20Sites/requid/requid.com/post-with-gallery-slider-3/feed/index.html	(from https://requid.com/post-with-gallery-slider-3/)
15:21:57	2290/2290	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:21:56%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-3%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed6f54.json	(from https://requid.com/post-with-gallery-slider-3/)
15:21:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:21:57%20GMT	https://requid.com/?p=13028	C:/My%20Web%20Sites/requid/requid.com/index3086.html	(from https://requid.com/post-with-gallery-slider-3/)
15:21:58	2387/2387	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:21:58%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-3%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed733a	(from https://requid.com/post-with-gallery-slider-3/)
15:21:59	72278/72278	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202019%2013:33:57%20GMT	https://requid.com/wp-content/uploads/2016/02/9-1.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/9-1.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:00	39925/39925	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2021:56:58%20GMT	https://requid.com/wp-content/uploads/2016/02/9-1-thegem-blog-default.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/9-1-thegem-blog-default.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:01	62056/62056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202019%2013:33:56%20GMT	https://requid.com/wp-content/uploads/2016/02/8-3.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/8-3.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:02	31110/31110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2021:56:59%20GMT	https://requid.com/wp-content/uploads/2016/02/8-3-thegem-blog-default.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/8-3-thegem-blog-default.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:03	140096/140096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202019%2013:33:58%20GMT	https://requid.com/wp-content/uploads/2016/02/3-9.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/3-9.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:04	53185/53185	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202019%2021:56:59%20GMT	https://requid.com/wp-content/uploads/2016/02/3-9-thegem-blog-default.jpg	C:/My%20Web%20Sites/requid/requid.com/wp-content/uploads/2016/02/3-9-thegem-blog-default.jpg	(from https://requid.com/post-with-gallery-slider-3/)
15:22:06	2417/2417	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:22:06%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-4%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embed3c02.json	(from https://requid.com/fullwidth-post-sample-4/)
15:22:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:22:06%20GMT	https://requid.com/?p=13311	C:/My%20Web%20Sites/requid/requid.com/index1f35.html	(from https://requid.com/fullwidth-post-sample-4/)
15:22:06	793/793	---MC-	200	added ('OK')	application/rss+xml	etag:%22db05bbb03cc6a6b01add9702bf9b3bc2%22	https://requid.com/fullwidth-post-sample-4/feed/	C:/My%20Web%20Sites/requid/requid.com/fullwidth-post-sample-4/feed/index.html	(from https://requid.com/fullwidth-post-sample-4/)
15:22:09	2552/2552	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Jun%202020%2014:22:07%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Ffullwidth-post-sample-4%2F&format=xml	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embedf56c	(from https://requid.com/fullwidth-post-sample-4/)
15:22:12	2290/2290	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Jun%202020%2014:22:10%20GMT	https://requid.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frequid.com%2Fpost-with-gallery-slider-8%2F	C:/My%20Web%20Sites/requid/requid.com/wp-json/oembed/1.0/embede332.json	(from https://requid.com/post-with-gallery-slider-8/)
15:22:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jun%202020%2014:22:11%20GMT	https://requid.com/?p=19054	C:/My%20Web%20Sites/requid/requid.com/index4ac2.html	(from https://requid.com/post-with-gallery-slider-8/)
